state,P1_FT01,P1_FT02,P1_FT03,P1_PIT01,P1_PIT02,P1_LIT01,P1_TIT01,P1_TIT02,P2_SIT01,P2_VT01,P3_FIT01,P3_LIT01,P3_PIT01,P4_HT_FD,P4_HT_LD,P4_HT_PO,P4_HT_PS,P4_ST_FD,P4_ST_LD,P4_ST_PO,P4_ST_PS,P4_ST_PT01,P4_ST_TT01
"(np.float64(5.0), np.float64(95.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.976027397260274,0.4691780821917808,1.0,1.0,0.3786149162861491,1.0,1.0,0.7876712328767124,0.2465753424657534,0.2484779299847793,0.6095890410958904,1.0,0.8424657534246576,0.645738203957382,0.5445205479452055,0.5684931506849316,1.0,0.24162861491628618,1.0,1.0,1.0,0.6815068493150684,0.010273972602739725
"(np.float64(10.0), np.float64(45.0), np.float64(65.0), np.float64(15.0), np.float64(90.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0
"(np.float64(15.0), np.float64(75.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.4666666666666667,0.30000000000000004,0.5666666666666667,0.4,0.4666666666666667,0.8,0.5,0.5,0.8333333333333334,0.3,0.8333333333333334,0.7666666666666666,0.6,0.5333333333333333,0.43333333333333335,0.43333333333333335,0.4666666666666667,0.33333333333333337,0.4666666666666667,0.6333333333333333,0.4666666666666667,0.4,0.5
"(np.float64(80.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(55.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.4782608695652174,0.4782608695652174,1.0,0.5217391304347826,0.5652173913043479,1.0,1.0,1.0,0.9130434782608695,0.5652173913043479,0.7391304347826086,1.0,0.6521739130434783,1.0,1.0,1.0,0.0,0.9130434782608696,1.0,1.0,0.0,0.9565217391304348,0.0
"(np.float64(15.0), np.float64(30.0), np.float64(50.0), np.float64(10.0), np.float64(30.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.25568181818181823,1.0,0.4772727272727273,0.4545454545454546,0.5,1.0,1.0,0.19318181818181823,0.5965909090909091,0.5,0.5,1.0,0.375,0.5,0.75,0.0,0.23295454545454541,0.7272727272727273,0.7272727272727273,0.0,0.2897727272727273,1.0
"(np.float64(15.0), np.float64(5.0), np.float64(50.0), np.float64(10.0), np.float64(35.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.3087431693989071,0.24385245901639344,0.9016393442622951,0.19979508196721313,0.26229508196721313,0.9344262295081968,1.0,1.0,0.2090163934426229,0.19672131147540983,0.75,0.5887978142076502,0.75,0.43374316939890706,0.29508196721311475,0.4918032786885246,0.0,0.1844262295081967,0.4262295081967213,0.4262295081967213,0.0,0.09836065573770492,0.9002732240437158
"(np.float64(45.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(55.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.39964788732394363,0.9108714788732395,1.0,0.41219190140845074,1.0,1.0,1.0,0.9436619718309859,0.167693661971831,0.21346830985915494,1.0,0.619718309859155,0.2788292253521127,0.15625,0.11905809859154928,0.0,0.1223591549295775,0.23943661971830985,0.3380281690140845,0.0,0.47733274647887325,1.0
"(np.float64(100.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(55.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.40116715964505556,0.2108881605244225,0.9916060436485731,0.4913262451035255,0.14368854424814126,1.0,0.9988808058198098,0.8293228875209849,0.5930769845711088,0.1359820928931169,0.30565193060996076,0.6010072747621712,0.26189143816452154,0.46404988408345993,0.35030777839955235,0.3609401231113598,0.0,0.2295467263570229,0.5152610120713086,0.3243104964425614,0.0,0.21795507234790956,0.8757694459988808
"(np.float64(5.0), np.float64(95.0), np.float64(65.0), np.float64(15.0), np.float64(70.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.61,0.45733333333333337,1.0,0.488,0.4106666666666667,1.0,1.0,0.5013333333333333,0.872,0.3946666666666667,1.0,0.7146666666666667,1.0,0.5013333333333333,0.984,0.9066666666666666,1.0,0.16533333333333333,1.0,0.9786666666666667,1.0,0.25,1.0
"(np.float64(90.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.5197368421052632,0.7697368421052632,1.0,0.3092105263157895,1.0,1.0,1.0,0.1907894736842105,0.3618421052631579,1.0,1.0,1.0,0.42105263157894735,0.631578947368421,0.5789473684210527,0.0,0.3157894736842105,1.0,0.7894736842105263,0.0,0.1875,0.0
"(np.float64(100.0), np.float64(0.0), np.float64(45.0), np.float64(5.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.34017146356399264,0.2284139620330679,0.9430496019595836,0.3784445805266381,0.1512553582363747,0.8043478260869565,1.0,1.0,0.9353949785670546,0.131047152480098,0.717391304347826,1.0,0.4537660747091243,0.39804041641151255,0.6267605633802817,0.7464788732394366,0.0,0.0756276791181874,0.39436619718309857,0.6338028169014085,0.0,0.19748928352725048,1.0
"(np.float64(85.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(60.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.7058823529411765,1.0,1.0,0.24117647058823527,1.0,1.0,1.0,0.9411764705882353,0.3294117647058824,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2235294117647059,1.0,1.0,0.0,1.0,0.0
"(np.float64(35.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.4706513958482463,0.26756314551590143,0.8116883116883117,0.8439513242662849,0.27973207894467744,0.8116883116883117,1.0,1.0,0.1378975355353308,0.26516003681358014,0.7755905511811023,0.8596482257899581,0.9409448818897638,0.38638920134983123,0.2581552305961755,0.3287657224665099,0.18831168831168832,0.08845485223437977,0.2968094897228756,0.16474077103998358,0.18831168831168832,0.6426526229675836,1.0
"(np.float64(10.0), np.float64(0.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5,0.6666666666666667,1.0,0.5,0.33333333333333337,1.0,0.5,0.5,0.6666666666666666,1.0,1.0,0.5,1.0,0.0,0.6666666666666667,0.6666666666666667,1.0,0.5,0.6666666666666667,1.0,1.0,0.5,0.5
"(np.float64(15.0), np.float64(30.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.4214285714285714,0.18571428571428572,0.2857142857142857,0.85,0.1357142857142857,1.0,1.0,1.0,0.8785714285714286,0.20714285714285707,1.0,1.0,0.975,1.0,0.75,0.75,1.0,0.22499999999999998,1.0,1.0,1.0,0.6107142857142857,1.0
"(np.float64(15.0), np.float64(40.0), np.float64(50.0), np.float64(10.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.8235294117647058,0.7647058823529411,1.0,0.8888888888888888,0.9411764705882353,1.0,1.0,1.0,0.8300653594771241,0.5555555555555556,0.6666666666666666,1.0,0.8888888888888888,0.4248366013071896,0.7124183006535947,0.5947712418300655,0.0,0.2222222222222222,0.4117647058823529,0.3529411764705882,0.0,0.7058823529411765,0.477124183006536
"(np.float64(15.0), np.float64(70.0), np.float64(65.0), np.float64(15.0), np.float64(80.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,1.0
"(np.float64(20.0), np.float64(5.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,1.0,1.0,1.0,0.4,1.0,0.75,0.75,1.0,0.25,0.75,0.75,0.6,0.4,0.7,0.8,1.0,0.65,0.7,0.7,1.0,1.0,0.75
"(np.float64(15.0), np.float64(95.0), np.float64(65.0), np.float64(15.0), np.float64(80.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.31999999999999995,1.0,1.0,0.26,1.0,1.0,1.0,0.52,0.5533333333333333,1.0,1.0,1.0,0.96,1.0,1.0,1.0,0.2,0.8,1.0,1.0,0.8,1.0
"(np.float64(15.0), np.float64(55.0), np.float64(65.0), np.float64(15.0), np.float64(80.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.8,0.8,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.6,1.0,1.0,1.0,0.33333333333333337,0.6,0.6,1.0,0.4,1.0
"(np.float64(15.0), np.float64(0.0), np.float64(50.0), np.float64(10.0), np.float64(35.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.2938311688311689,0.09123376623376622,1.0,0.1834415584415584,0.33831168831168834,1.0,1.0,1.0,0.27922077922077926,0.16655844155844154,0.7321428571428571,0.6558441558441559,0.7321428571428571,0.43766233766233764,0.32727272727272727,0.5636363636363637,0.0,0.11818181818181817,0.4912337662337662,0.5272727272727272,0.0,0.16396103896103897,0.8207792207792208
"(np.float64(100.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.20051678586951327,0.14677139677822354,0.6256163997023532,0.36996384091824497,0.18954902411439833,0.6277895855472901,0.5202396420956339,0.5178485687693852,0.6668978284070662,0.19854954067270913,0.1766612355983771,0.3976992674884571,0.17212371457763964,0.11290895147765262,0.12941435485963038,0.14250353284924008,0.37221041445270986,0.05275949090561549,0.10953653114027406,0.1278680933081805,0.37221041445270986,0.2133698716796337,0.5146445418901483
"(np.float64(35.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.3436043956043956,0.21956043956043958,0.4905054945054945,0.4032527472527473,0.23629304029304032,0.5625054945054946,0.8131868131868132,0.8131868131868132,0.7773040293040292,0.2858754578754579,0.4588571428571428,0.7038534798534799,0.4835018315018315,0.30117216117216117,0.5142857142857142,0.5871794871794872,0.512,0.09610256410256401,0.4846300366300367,0.47446153846153843,0.512,0.264,0.8131868131868132
"(np.float64(5.0), np.float64(95.0), np.float64(65.0), np.float64(15.0), np.float64(80.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.30637254901960786,1.0,1.0,0.2666666666666666,1.0,0.6911764705882353,0.9950980392156863,0.2534313725490197,0.37843137254901965,0.9117647058823529,1.0,1.0,0.24460784313725492,0.9117647058823529,0.9901960784313726,1.0,0.0980392156862745,0.5573529411764706,0.8872549019607843,1.0,0.6176470588235294,0.00980392156862745
"(np.float64(15.0), np.float64(15.0), np.float64(65.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.75,0.32638888888888884,0.8888888888888888,1.0,0.3125,1.0,1.0,1.0,0.6666666666666667,0.4444444444444444,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.2916666666666667,1.0,1.0,1.0,0.75,1.0
"(np.float64(15.0), np.float64(40.0), np.float64(65.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.25009810333551336,0.2640941792020929,0.9640287769784173,0.22302158273381295,0.1606278613472858,1.0,0.9280575539568345,0.9280575539568345,0.7504251144538914,0.23191628515369522,0.23741007194244604,0.5288423806409418,0.20667102681491178,0.19450621321124917,0.17658600392413348,0.19777632439502946,0.0,0.08436886854153042,0.18090255068672337,0.2600392413342054,0.0,0.20483976455199476,0.9280575539568345
"(np.float64(25.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.22707722385141738,0.19126751384815893,0.45755946562398175,0.2636363636363636,0.2195014662756598,0.5555555555555556,0.8090909090909091,0.8090909090909091,0.757901596611274,0.2801401107852721,0.27381883349625286,0.7227272727272727,0.49982078853046596,0.1675301401107852,0.18108504398826986,0.15700553926360383,0.557347670250896,0.04641577060931901,0.12109807754969037,0.1659824046920821,0.557347670250896,0.23111762789182144,0.8090909090909091
"(np.float64(10.0), np.float64(5.0), np.float64(50.0), np.float64(10.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.6363636363636364,0.7272727272727273,1.0,1.0,0.5454545454545454,1.0,1.0,1.0,0.5,0.5454545454545454,1.0,1.0,0.5454545454545454,0.4545454545454546,1.0,1.0,0.0,0.8181818181818181,0.5454545454545454,0.5454545454545454,0.0,0.09090909090909091,0.9090909090909091
"(np.float64(100.0), np.float64(0.0), np.float64(50.0), np.float64(15.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.3099250936329588,0.24531835205992503,0.9213483146067416,0.25280898876404495,0.2752808988764045,0.6573033707865168,0.7050561797752809,0.7050561797752809,0.701310861423221,0.3136704119850187,0.8333333333333334,0.8089887640449438,1.0,0.9410112359550562,0.7050561797752809,0.6853932584269663,0.0,0.29681647940074907,0.6797752808988764,0.7696629213483146,0.0,0.23876404494382023,0.6797752808988764
"(np.float64(15.0), np.float64(10.0), np.float64(50.0), np.float64(5.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.8823529411764706,0.8823529411764706,1.0,0.8823529411764706,0.5,1.0,1.0,1.0,0.47058823529411764,0.4117647058823529,0.7647058823529411,1.0,1.0,0.5882352941176471,0.5294117647058824,1.0,0.0,0.17647058823529416,0.47058823529411764,0.47058823529411764,0.0,0.6470588235294118,1.0
"(np.float64(65.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(75.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.6694805194805196,0.40649350649350646,1.0,0.5909090909090908,0.4246753246753247,1.0,0.8571428571428572,0.8571428571428572,0.6415584415584416,0.17142857142857137,1.0,1.0,1.0,0.9201298701298701,0.2422077922077922,0.6285714285714286,0.0,0.4077922077922078,0.5681818181818182,0.5909090909090909,0.0,0.0,0.02857142857142857
"(np.float64(10.0), np.float64(40.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5157299399080947,0.17320607988688586,0.49734888653234355,0.46624248851184164,0.16896429833863558,0.6086956521739131,0.8292682926829268,0.4931071049840934,0.67903852951573,0.21739130434782605,0.20996818663838812,0.5319901025097208,0.751502297631672,0.2039589961117002,0.1594202898550725,0.18557794273594913,0.5652173913043478,0.11629551078119477,0.28101802757158,0.2230470130788264,0.5652173913043478,0.44786143513609045,0.8292682926829268
"(np.float64(15.0), np.float64(25.0), np.float64(50.0), np.float64(10.0), np.float64(55.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5555555555555556,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,1.0,1.0,1.0,0.4444444444444444,0.5,1.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,1.0,0.0,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.0,0.7777777777777778,0.3888888888888889
"(np.float64(40.0), np.float64(0.0), np.float64(50.0), np.float64(10.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.20929118773946365,0.1561302681992337,1.0,0.5416666666666667,0.19013409961685823,1.0,1.0,1.0,0.5565134099616857,0.23898467432950193,0.6527777777777778,1.0,1.0,0.4722222222222222,0.8194444444444444,0.7916666666666666,0.0,0.21360153256704983,0.3544061302681992,0.3199233716475096,0.0,0.1111111111111111,1.0
"(np.float64(100.0), np.float64(0.0), np.float64(55.0), np.float64(10.0), np.float64(65.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5135573865926291,0.22362410998163984,0.7206349917155523,0.18960189870583494,0.10627602883883391,1.0,0.41542026778917207,0.4403855626707268,0.6019994626304241,0.33576642335766427,0.4495768214589584,0.4979512784917827,0.45423402445031574,0.19640858000089564,0.22056782051856172,0.22516904751242672,0.0,0.06539116027047603,0.35036496350364965,0.32889257086561285,0.0,0.03573507679906851,0.35591778245488326
"(np.float64(10.0), np.float64(0.0), np.float64(50.0), np.float64(10.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
"(np.float64(15.0), np.float64(10.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.17213114754098358,0.25081967213114753,0.8524590163934427,0.5737704918032787,0.3442622950819672,1.0,0.5,0.5,0.9180327868852459,0.15245901639344261,0.4590163934426229,0.5,0.6721311475409836,0.3278688524590164,0.6557377049180327,0.7213114754098361,1.0,0.19672131147540983,0.5409836065573771,0.4918032786885246,1.0,0.5081967213114754,0.48360655737704916
"(np.float64(20.0), np.float64(0.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.4713075751808146,0.3038161400837457,0.9895793681004948,0.3732394366197183,0.30472021317091735,0.7027027027027027,0.7112676056338029,0.7112676056338029,0.855824133993148,0.13399314807765517,0.6057289684050247,0.9054054054054054,0.30743243243243246,0.13970308336505516,0.2915873620098972,0.3413113818043395,0.7027027027027027,0.08436429387133615,0.3191853825656642,0.35511039208222306,0.7027027027027027,0.352683669585078,0.6805767034640273
"(np.float64(15.0), np.float64(5.0), np.float64(50.0), np.float64(5.0), np.float64(35.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.3384615384615385,1.0,0.9615384615384616,0.42692307692307685,1.0,1.0,1.0,1.0,0.3076923076923077,0.7884615384615384,1.0,1.0,0.40384615384615385,1.0,1.0,0.0,0.18846153846153849,0.7692307692307692,0.8076923076923077,0.0,0.9615384615384616,1.0
"(np.float64(20.0), np.float64(5.0), np.float64(50.0), np.float64(5.0), np.float64(35.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.8571428571428572,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,1.0,0.7142857142857143,0.5714285714285714,1.0,1.0,0.5714285714285714,1.0,1.0,0.0,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.0,1.0,1.0
"(np.float64(80.0), np.float64(0.0), np.float64(50.0), np.float64(5.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.8333333333333334,0.9444444444444444,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.7222222222222222,1.0,1.0,0.0,0.9444444444444444,1.0,1.0,0.0,0.9444444444444444,1.0
"(np.float64(75.0), np.float64(0.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.7603946441155743,0.3439041578576462,0.5193798449612403,0.861169837914024,0.32346723044397463,0.48062015503875966,0.5891472868217055,1.0,0.8456659619450317,0.16631430584918958,0.353770260747005,0.48484848484848486,0.7984496124031008,0.48484848484848486,0.5038759689922481,0.5038759689922481,0.7131782945736435,0.2135306553911206,0.7209302325581395,0.8062015503875969,0.7131782945736435,0.5637773079633545,0.4496124031007752
"(np.float64(35.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(50.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.7142857142857142,0.5095238095238095,1.0,0.6952380952380952,0.5333333333333333,1.0,1.0,1.0,0.2761904761904762,0.42857142857142855,1.0,0.780952380952381,1.0,0.7333333333333334,0.6285714285714286,0.9333333333333333,0.0,0.18571428571428572,0.7047619047619047,0.6666666666666667,0.0,0.6190476190476191,0.0
"(np.float64(45.0), np.float64(0.0), np.float64(50.0), np.float64(10.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.4583333333333333,0.625,0.9722222222222222,1.0,0.6666666666666667,1.0,1.0,1.0,0.9166666666666666,0.3333333333333333,0.41666666666666674,1.0,0.8958333333333334,0.45833333333333337,0.45833333333333337,0.5833333333333334,0.0,0.14583333333333337,0.5625,0.4583333333333333,0.0,0.9791666666666666,1.0
"(np.float64(100.0), np.float64(0.0), np.float64(55.0), np.float64(10.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.399963601067702,0.11886981315214756,0.6017926474156758,0.3032213055083718,0.14642987139043917,0.9173076923076923,0.3778846153846154,0.40130732831836935,0.5523143654452802,0.17872785731618535,0.3895140742538219,0.651449890803203,0.28637466634312064,0.1582018927444795,0.30538400873574373,0.3170316670710993,0.0,0.030462873089056042,0.22138437272506672,0.2605465906333414,0.0,0.1301474156758069,0.3827681388012618
"(np.float64(15.0), np.float64(35.0), np.float64(65.0), np.float64(15.0), np.float64(95.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.2689613526570048,0.142512077294686,0.3914251207729469,0.16521739130434782,0.09879227053140094,0.4444444444444444,0.9521739130434783,0.9478260869565217,0.7349033816425121,0.1718599033816426,0.23043478260869565,0.6535024154589373,0.15543478260869564,0.26183574879227056,0.2446859903381643,0.2914251207729469,0.5555555555555556,0.07765700483091786,0.31666666666666665,0.417512077294686,0.5555555555555556,0.15217391304347827,0.9521739130434783
"(np.float64(0.0), np.float64(95.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.6391055223194744,0.21061560675388147,1.0,0.6395606884551139,0.08019199735176064,1.0,0.4942886450205043,0.31328932668079357,0.658006895004715,0.3504779244424215,0.3700500682749203,0.6436049157942649,0.595357305416477,0.12631622503936424,0.27604410538076063,0.33253915191006445,1.0,0.064792572734024,0.23300368270782468,0.26875055806852755,1.0,0.2809507527663865,0.3403662671803438
"(np.float64(10.0), np.float64(95.0), np.float64(65.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.4086243705941591,0.3664894259818731,0.8813333333333333,0.5286002014098691,0.3507593152064451,0.7169788519637462,0.40758912386706947,0.6555891238670695,0.7330110775427996,0.24734743202416917,0.505595166163142,0.5317220543806647,0.6643826787512589,0.14619133937562945,0.35813897280966767,0.4049063444108761,0.9466666666666667,0.04247734138972814,0.2691560926485398,0.353852970795569,0.9466666666666667,0.3785901309164149,0.3400563947633434
"(np.float64(70.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(75.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,0.1111111111111111,1.0,1.0,0.7777777777777778,1.0,0.7777777777777778,0.7777777777777778,0.7333333333333334,0.26666666666666666,0.9111111111111111,1.0,0.9111111111111111,0.9111111111111111,1.0,1.0,0.0,0.4444444444444444,1.0,1.0,0.0,0.1111111111111111,0.06666666666666667
"(np.float64(15.0), np.float64(75.0), np.float64(65.0), np.float64(15.0), np.float64(80.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333333333337,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0
"(np.float64(40.0), np.float64(0.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.3030990173847317,0.31216931216931215,0.9795918367346939,1.0,0.5661375661375662,1.0,1.0,1.0,0.7256235827664399,0.23431594860166288,0.8163265306122449,1.0,1.0,0.43839758125472417,0.5185185185185185,0.5555555555555556,1.0,0.14361300075585787,0.8367346938775511,0.7755102040816326,1.0,0.8110355253212396,1.0
"(np.float64(15.0), np.float64(0.0), np.float64(50.0), np.float64(5.0), np.float64(45.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.8947368421052632,0.5592105263157895,1.0,0.9473684210526316,0.25,1.0,1.0,1.0,0.2894736842105263,0.5307017543859649,0.5833333333333334,0.5263157894736843,0.875,0.5,0.5,0.5263157894736842,0.0,0.23903508771929827,0.5416666666666666,0.43640350877192985,0.0,0.7280701754385965,1.0
"(np.float64(95.0), np.float64(0.0), np.float64(50.0), np.float64(5.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.6428571428571428,0.41666666666666663,1.0,0.7380952380952381,0.5892857142857143,1.0,1.0,1.0,0.9285714285714286,0.26785714285714285,1.0,1.0,1.0,0.5714285714285714,1.0,1.0,0.0,0.42857142857142855,1.0,1.0,0.0,0.26190476190476186,1.0
"(np.float64(15.0), np.float64(20.0), np.float64(50.0), np.float64(10.0), np.float64(40.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.9193548387096774,0.8951612903225806,1.0,0.8306451612903226,0.8951612903225806,1.0,1.0,0.5725806451612904,0.9032258064516129,1.0,1.0,1.0,0.6290322580645161,0.8064516129032258,0.6451612903225806,0.6451612903225806,0.0,0.6854838709677419,0.9919354838709677,0.9919354838709677,0.0,0.4596774193548387,1.0
"(np.float64(45.0), np.float64(0.0), np.float64(70.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.2004201680672269,0.20546218487394952,0.6773109243697479,1.0,0.20672268907563024,0.5966386554621849,1.0,1.0,0.25252100840336134,0.2571428571428571,0.4928571428571429,1.0,0.6323529411764706,0.5449579831932774,0.16974789915966382,0.6176470588235294,1.0,0.2550420168067228,0.2957983193277311,0.42647058823529416,1.0,0.7705882352941177,1.0
"(np.float64(30.0), np.float64(0.0), np.float64(50.0), np.float64(10.0), np.float64(50.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.42028985507246375,0.650468883205456,1.0,0.30434782608695654,0.6658141517476556,1.0,1.0,1.0,0.9855072463768116,0.2506393861892583,0.9130434782608695,1.0,0.9710144927536232,0.4160272804774084,0.8840579710144928,0.8985507246376812,0.0,0.22506393861892582,1.0,1.0,0.0,0.2796248934356351,1.0
"(np.float64(90.0), np.float64(0.0), np.float64(60.0), np.float64(15.0), np.float64(100.0), np.float64(10.0), np.float64(100.0), np.float64(0.0), np.float64(1.0))",0.5186301369863013,0.38164383561643833,0.4364383561643836,0.726027397260274,0.18356164383561646,1.0,1.0,1.0,0.686027397260274,0.2452054794520548,0.5775342465753426,1.0,0.4520547945205479,0.33643835616438356,1.0,1.0,0.0,0.21534246575342464,0.5808219178082192,0.28767123287671237,0.0,0.06,1.0
